ID,Sex,Bachelor,Age,Graduated,Career,Work Experience,Family Expenses,Family  Size,Variable,Segmentation,Description
1462222710,Male,Yes,81,No,Lawyer,8,Low,2,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462225110,Male,Yes,37,No,Fashion Designer,1,Low,5,Dog_3,Chaitanya,The specimen is reliable and experienced.
1462225011,Female,Yes,35,Yes,Fashion Designer,,Average,2,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462224742,Female,No,21,No,Doctor,1,Low,3,Dog_3,Darsh,The specimen is responsible and hardworking.
1462223247,Male,Yes,32,Yes,Scientist,0,Low,,,Darsh,The specimen is reliable and experienced.
1462221659,Female,No,42,Yes,Fashion Designer,13,Low,1,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462226263,Female,No,28,Yes,Doctor,8,Low,3,Dog_6,Darsh,The specimen is responsible and hardworking.
1462226068,Female,No,22,No,Scientist,11,Low,4,Dog_1,Darsh,The specimen is responsible and hardworking.
1462220292,Female,Yes,68,No,Content Creation,0,Low,2,Dog_6,Darsh,The specimen is reliable and experienced.
1462218550,Male,Yes,57,Yes,Fashion Designer,0,,4,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462223221,Male,No,33,Yes,Singer,9,Low,4,Dog_3,Chaitanya,The specimen is reliable and experienced.
1462224278,Male,No,18,No,Doctor,3,Low,4,Dog_6,Darsh,The specimen is rather joyful than responsible.
1462226060,Male,Yes,36,Yes,HR,6,High,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462223765,Female,Yes,56,No,Fashion Designer,,Average,3,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462219257,Female,Yes,52,Yes,Fashion Designer,9,Low,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462219198,Female,No,37,No,Fashion Designer,1,Low,1,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462223930,Female,No,18,No,Doctor,0,Low,3,Dog_6,Darsh,The specimen is rather joyful than responsible.
1462222453,Male,Yes,58,Yes,Fashion Designer,8,Low,1,Dog_3,Bhavesh,The specimen is reliable and experienced.
1462222506,Male,No,23,No,Doctor,0,Low,4,Dog_6,Darsh,The specimen is responsible and hardworking.
1462220289,Female,No,32,Yes,Doctor,,Low,3,Dog_3,Chaitanya,The specimen is reliable and experienced.
1462220547,Female,No,33,Yes,Housewife,11,Low,,Dog_6,Darsh,The specimen is reliable and experienced.
1462225620,Female,No,35,Yes,Fashion Designer,0,Low,3,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462220432,Male,Yes,36,No,Singer,1,Low,2,Dog_4,Akshat,The specimen is reliable and experienced.
1462218528,Male,,41,Yes,Fashion Designer,0,Average,4,Dog_4,Bhavesh,The specimen is reliable and experienced.
1462219522,Male,Yes,31,Yes,Singer,8,Average,2,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462220315,Male,Yes,33,No,Doctor,8,Average,3,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462221345,Female,No,33,Yes,Scientist,,Low,3,Dog_6,Darsh,The specimen is reliable and experienced.
1462222761,Female,Yes,53,Yes,Fashion Designer,2,Average,4,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462224016,Male,Yes,36,Yes,Fashion Designer,7,Average,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462225204,Female,Yes,52,No,HR,1,Low,1,Dog_3,Akshat,The specimen is reliable and experienced.
1462218655,Male,No,31,Yes,Fashion Designer,5,Low,2,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462220666,Female,,39,Yes,Fashion Designer,0,Low,1,Dog_7,Bhavesh,The specimen is reliable and experienced.
1462218763,Male,Yes,29,Yes,Content Creation,1,High,2,Dog_3,Akshat,The specimen is responsible and hardworking.
1462223097,Male,Yes,72,Yes,HR,1,High,4,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462221530,Male,Yes,52,Yes,Fashion Designer,,Average,3,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462220946,Female,No,31,No,Doctor,1,Low,4,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462218913,Male,No,18,,HR,,Low,5,Dog_4,Akshat,The specimen is rather joyful than responsible.
1462223857,Male,Yes,50,Yes,Fashion Designer,,Low,4,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462220519,Female,Yes,35,Yes,Housewife,,Low,,Dog_3,Darsh,The specimen is reliable and experienced.
1462220357,Male,No,29,Yes,HR,0,Low,5,Dog_6,Chaitanya,The specimen is responsible and hardworking.
1462220709,Male,Yes,74,No,,0,High,2,Dog_6,Akshat,The specimen is reliable and experienced.
1462219151,Female,Yes,46,Yes,Scientist,1,Low,1,Dog_6,Darsh,The specimen is reliable and experienced.
1462224590,Female,Yes,60,Yes,Lawyer,0,Low,2,Dog_6,Darsh,The specimen is reliable and experienced.
1462223570,Female,Yes,32,No,Scientist,,High,6,Dog_4,Bhavesh,The specimen is reliable and experienced.
1462220608,Male,Yes,51,No,HR,5,Low,3,Dog_2,Chaitanya,The specimen is reliable and experienced.
1462220043,Male,Yes,36,Yes,Fashion Designer,1,Average,4,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462226368,,Yes,46,Yes,Fashion Designer,1,Average,4,Dog_3,Chaitanya,The specimen is reliable and experienced.
1462222638,Male,Yes,70,Yes,Lawyer,1,Low,2,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462219828,Male,No,19,No,Doctor,1,Low,4,Dog_6,Darsh,The specimen is rather joyful than responsible.
1462221706,Male,Yes,50,No,Fashion Designer,1,Average,5,Dog_4,Bhavesh,The specimen is reliable and experienced.
1462221889,Male,Yes,35,Yes,Singer,1,Average,3,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462222683,Male,No,27,No,Fashion Designer,1,Low,1,Dog_6,Bhavesh,The specimen is responsible and hardworking.
1462223401,Female,No,28,No,Fashion Designer,1,Low,5,Dog_1,Akshat,The specimen is responsible and hardworking.
1462221408,Female,No,20,No,Doctor,3,Low,3,Dog_1,Darsh,The specimen is responsible and hardworking.
1462218856,Male,No,23,No,Scientist,6,Low,4,Dog_2,Darsh,The specimen is responsible and hardworking.
1462219732,Male,No,50,No,Scientist,9,Low,3,Dog_6,Darsh,The specimen is reliable and experienced.
1462221817,Female,Yes,48,Yes,Fashion Designer,0,High,4,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462225331,Female,Yes,63,Yes,,4,Average,3,Dog_6,Akshat,The specimen is reliable and experienced.
1462224310,Male,No,29,No,Doctor,2,Low,5,Dog_6,Darsh,The specimen is responsible and hardworking.
1462224524,Male,No,23,No,Doctor,4,Low,3,Dog_6,Darsh,The specimen is responsible and hardworking.
1462226200,Female,Yes,35,Yes,Scientist,0,Average,2,Dog_4,Chaitanya,The specimen is reliable and experienced.
1462225429,Male,Yes,39,Yes,Fashion Designer,,Average,4,Dog_3,Bhavesh,The specimen is reliable and experienced.
1462219011,Female,No,41,Yes,Fashion Designer,2,Low,1,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462224328,Female,No,29,No,Content Creation,4,Low,3,Dog_6,Bhavesh,The specimen is responsible and hardworking.
1462225236,Male,Yes,70,Yes,Lawyer,,Low,1,Dog_3,Akshat,The specimen is reliable and experienced.
1462220930,Male,No,30,Yes,Fashion Designer,9,Low,2,Dog_6,Akshat,The specimen is reliable and experienced.
1462226066,Female,Yes,60,Yes,Fashion Designer,1,Average,5,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462219689,Male,Yes,42,Yes,Doctor,0,Average,4,Dog_4,Bhavesh,The specimen is reliable and experienced.
1462221034,Male,Yes,28,No,Singer,0,Average,2,Dog_4,Akshat,The specimen is responsible and hardworking.
1462223584,Male,Yes,33,No,Fashion Designer,,Low,4,Dog_6,Akshat,The specimen is reliable and experienced.
1462218957,Male,No,67,No,Lawyer,,Low,2,Dog_6,Darsh,The specimen is reliable and experienced.
1462226154,Female,No,25,Yes,Fashion Designer,8,Low,1,Dog_6,Bhavesh,The specimen is responsible and hardworking.
1462219995,Female,Yes,49,Yes,Fashion Designer,7,Average,4,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462221578,Male,No,30,No,Scientist,0,Low,5,Dog_6,Darsh,The specimen is reliable and experienced.
1462219329,Female,Yes,48,No,Lawyer,1,High,2,Dog_6,Darsh,The specimen is reliable and experienced.
1462218688,Female,No,23,No,Doctor,0,Low,3,Dog_3,Darsh,The specimen is responsible and hardworking.
1462226454,Male,Yes,35,Yes,Fashion Designer,0,Low,2,Dog_2,Akshat,The specimen is reliable and experienced.
1462225954,Male,No,18,No,Doctor,0,Low,4,Dog_6,Darsh,The specimen is rather joyful than responsible.
1462219431,Male,No,32,Yes,Doctor,0,Low,6,Dog_7,Darsh,The specimen is reliable and experienced.
1462222944,Female,Yes,43,Yes,Singer,0,Average,2,Dog_2,Chaitanya,The specimen is reliable and experienced.
1462219266,Female,No,37,No,Housewife,1,Low,1,Dog_1,Darsh,The specimen is reliable and experienced.
1462223404,Male,Yes,38,No,Fashion Designer,8,High,5,Dog_6,Akshat,The specimen is reliable and experienced.
1462223473,Female,No,45,No,Content Creation,1,Low,1,Dog_6,Darsh,The specimen is reliable and experienced.
1462222751,Male,No,19,No,Doctor,8,Low,5,Dog_2,Darsh,The specimen is rather joyful than responsible.
1462220134,Male,Yes,36,Yes,Singer,1,Average,4,Dog_3,Chaitanya,The specimen is reliable and experienced.
1462224910,Female,Yes,37,Yes,Fashion Designer,,Average,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462219400,Female,No,70,Yes,Fashion Designer,0,Low,2,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462222529,Male,,53,Yes,HR,,High,3,Dog_6,Darsh,The specimen is reliable and experienced.
1462222757,Male,Yes,40,No,,0,Average,2,Dog_3,Akshat,The specimen is reliable and experienced.
1462226216,Female,No,38,Yes,Doctor,,Low,1,Dog_4,Akshat,The specimen is reliable and experienced.
1462223357,Female,No,48,Yes,Fashion Designer,4,Low,1,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462221978,Female,No,48,Yes,Fashion Designer,0,Low,2,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462224892,Male,Yes,72,Yes,HR,0,High,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462221682,Male,Yes,77,No,Lawyer,0,Low,1,Dog_6,Akshat,The specimen is reliable and experienced.
1462222142,Male,No,35,Yes,Fashion Designer,2,Low,2,Dog_6,Akshat,The specimen is reliable and experienced.
1462226117,Female,Yes,57,Yes,Fashion Designer,1,High,3,Dog_2,Bhavesh,The specimen is reliable and experienced.
1462221982,Male,Yes,56,Yes,Singer,0,Low,,Dog_4,Akshat,The specimen is reliable and experienced.
1462221772,Male,Yes,46,No,HR,0,High,4,Dog_6,Akshat,The specimen is reliable and experienced.
1462219463,Male,No,23,No,Doctor,7,Low,3,Dog_6,Darsh,The specimen is responsible and hardworking.
1462219131,Female,Yes,73,Yes,Lawyer,1,Low,1,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462225200,Female,Yes,49,Yes,Fashion Designer,0,High,4,,Bhavesh,The specimen is reliable and experienced.
1462222050,Male,No,28,No,Singer,0,Low,3,Dog_3,Darsh,The specimen is responsible and hardworking.
1462226053,Male,No,20,No,Doctor,7,null,3,Dog_6,Darsh,The specimen is responsible and hardworking.
1462218686,Male,Yes,63,Yes,Singer,0,Low,2,Dog_6,Akshat,The specimen is reliable and experienced.
1462224652,Female,Yes,52,Yes,Fashion Designer,3,Low,1,Dog_6,Akshat,The specimen is reliable and experienced.
1462222456,Male,Yes,37,Yes,Fashion Designer,1,Average,2,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462222569,Male,Yes,57,Yes,HR,1,Average,5,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462220807,,No,32,Yes,Scientist,5,,3,Dog_4,Akshat,The specimen is reliable and experienced.
1462225566,Male,No,42,No,Singer,1,Low,3,Dog_6,Akshat,The specimen is reliable and experienced.
1462226286,Female,Yes,60,Yes,Fashion Designer,1,High,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462223615,Female,No,22,No,Scientist,,Low,4,Dog_6,Darsh,The specimen is responsible and hardworking.
1462219547,Male,Yes,37,Yes,Fashion Designer,1,Average,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462222178,Female,Yes,46,Yes,Scientist,9,High,3,Dog_2,Akshat,The specimen is reliable and experienced.
1462220290,Male,Yes,53,Yes,Fashion Designer,0,Average,4,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462226460,Female,No,32,Yes,Doctor,,Low,3,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462220701,Male,No,43,Yes,Fashion Designer,1,Low,2,Dog_2,Bhavesh,The specimen is reliable and experienced.
1462219912,Female,Yes,79,Yes,Lawyer,,High,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462221493,Female,No,31,Yes,Singer,0,Low,4,Dog_6,Akshat,The specimen is reliable and experienced.
1462226143,Male,Yes,46,Yes,Fashion Designer,1,Low,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462225305,Male,No,32,No,Scientist,2,Low,2,Dog_6,Darsh,The specimen is reliable and experienced.
1462218671,Male,Yes,40,Yes,Fashion Designer,0,Low,2,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462220791,Male,Yes,87,Yes,Lawyer,9,Low,4,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462226340,,Yes,55,Yes,Scientist,1,Low,1,Dog_3,Akshat,The specimen is reliable and experienced.
1462220842,Female,No,39,Yes,Singer,1,Low,2,Dog_4,Akshat,The specimen is reliable and experienced.
1462222182,Male,No,26,No,Scientist,0,Low,4,Dog_3,Darsh,The specimen is responsible and hardworking.
1462224687,Male,Yes,26,Yes,Fashion Designer,0,Low,2,Dog_1,Chaitanya,The specimen is responsible and hardworking.
1462221058,Male,Yes,45,No,Singer,1,Average,3,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462221340,Female,Yes,41,Yes,Fashion Designer,11,Average,4,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462225989,Male,Yes,32,No,HR,1,High,5,Dog_6,Darsh,The specimen is reliable and experienced.
1462218504,Male,Yes,33,Yes,Fashion Designer,13,Low,2,Dog_3,Akshat,The specimen is reliable and experienced.
1462222111,Male,,22,No,Doctor,0,Low,3,Dog_4,Darsh,The specimen is responsible and hardworking.
1462223093,Male,Yes,42,Yes,Fashion Designer,0,Average,3,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462225392,Male,No,28,Yes,Singer,1,Low,2,Dog_3,Darsh,The specimen is responsible and hardworking.
1462224452,Female,Yes,47,Yes,Fashion Designer,6,Low,2,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462224414,Female,No,29,No,Housewife,1,Low,6,Dog_6,Darsh,The specimen is responsible and hardworking.
1462225256,Male,Yes,43,Yes,Doctor,5,Average,2,Dog_6,Darsh,The specimen is reliable and experienced.
1462221983,Female,Yes,67,Yes,,1,Average,2,Dog_6,Akshat,The specimen is reliable and experienced.
1462224167,Male,Yes,56,,Singer,4,Average,4,Dog_3,Chaitanya,The specimen is reliable and experienced.
1462223851,Female,Yes,32,No,Fashion Designer,0,Average,4,Dog_6,Akshat,The specimen is reliable and experienced.
1462221400,Male,No,29,Yes,Doctor,0,Low,4,Dog_7,Bhavesh,The specimen is responsible and hardworking.
1462223656,Female,No,32,Yes,Housewife,5,Low,1,Dog_6,Darsh,The specimen is reliable and experienced.
1462224864,Female,No,30,Yes,Singer,9,Low,1,Dog_6,Darsh,The specimen is reliable and experienced.
1462223527,Female,No,21,No,Doctor,,Low,4,Dog_1,Darsh,The specimen is responsible and hardworking.
1462223345,Female,Yes,41,Yes,Fashion Designer,1,Average,3,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462225920,Male,Yes,28,No,Scientist,5,Low,2,Dog_3,Darsh,The specimen is responsible and hardworking.
1462222015,Male,,35,Yes,Fashion Designer,3,Average,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462223010,Female,Yes,52,,Scientist,1,Low,1,Dog_4,Akshat,The specimen is reliable and experienced.
1462224649,Female,Yes,79,Yes,Fashion Designer,,Average,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462224951,Male,Yes,83,Yes,Fashion Designer,2,High,2,Dog_6,Akshat,The specimen is reliable and experienced.
1462220769,,No,22,No,Doctor,0,Low,3,Dog_2,Darsh,The specimen is responsible and hardworking.
1462218552,Male,Yes,27,Yes,Doctor,8,Low,2,Dog_6,Darsh,The specimen is responsible and hardworking.
1462220745,Female,No,36,Yes,Fashion Designer,3,Low,,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462220332,Female,No,32,Yes,Scientist,0,Low,5,Dog_6,Darsh,The specimen is reliable and experienced.
1462225336,Female,No,19,No,Doctor,8,Low,5,Dog_3,Darsh,The specimen is rather joyful than responsible.
1462222462,Male,Yes,37,Yes,Scientist,0,Average,2,Dog_6,Akshat,The specimen is reliable and experienced.
1462226139,Male,Yes,39,Yes,Fashion Designer,0,Average,2,Dog_4,Chaitanya,The specimen is reliable and experienced.
1462226373,Female,No,51,Yes,Scientist,0,Low,3,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462225597,Female,No,25,No,Scientist,1,Low,1,Dog_6,Akshat,The specimen is responsible and hardworking.
1462225135,Female,,51,No,Fashion Designer,,Average,3,Dog_4,Bhavesh,The specimen is reliable and experienced.
1462221586,Female,,38,Yes,HR,0,High,1,Dog_3,Darsh,The specimen is reliable and experienced.
1462224769,Male,No,41,No,Scientist,1,Low,3,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462225970,Male,Yes,71,Yes,Fashion Designer,0,Average,4,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462224365,Female,No,38,Yes,Scientist,9,Low,2,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462223670,Male,Yes,53,Yes,Singer,4,Low,2,Dog_2,Akshat,The specimen is reliable and experienced.
1462222479,Female,Yes,40,Yes,Fashion Designer,6,Average,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462222110,Male,No,22,No,Doctor,9,Low,5,Dog_6,Darsh,The specimen is responsible and hardworking.
1462223231,Male,Yes,50,No,Scientist,1,Low,2,Dog_6,Darsh,The specimen is reliable and experienced.
1462222493,Female,Yes,40,Yes,Singer,1,Low,2,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462223507,Female,Yes,45,Yes,Fashion Designer,3,Average,2,Dog_6,Akshat,The specimen is reliable and experienced.
1462221045,Male,Yes,46,Yes,Fashion Designer,1,Average,3,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462220575,Male,No,29,Yes,Scientist,0,Low,4,Dog_3,Darsh,The specimen is responsible and hardworking.
1462224990,Female,No,33,No,Housewife,7,Low,,Dog_6,Darsh,The specimen is reliable and experienced.
1462221406,Male,Yes,59,Yes,Fashion Designer,1,Average,3,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462221873,Male,No,21,No,Doctor,1,Low,4,Dog_3,Darsh,The specimen is responsible and hardworking.
1462219992,Male,Yes,63,Yes,HR,1,High,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462223200,Male,Yes,55,Yes,Fashion Designer,2,Low,2,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462226122,Female,No,25,No,Content Creation,1,Low,2,Dog_3,Akshat,The specimen is responsible and hardworking.
1462218980,Male,No,22,No,,,Low,6,Dog_1,Darsh,The specimen is responsible and hardworking.
1462224039,Male,No,41,Yes,Singer,11,Low,4,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462221654,Male,Yes,39,No,Singer,1,Average,4,Dog_4,Bhavesh,The specimen is reliable and experienced.
